text,label
"في رجباني و يباني تعاركو ,, امشي اليباني اضرب الرجبانيارقد في المستشفى ثلاث ايام بعدها جاه قاله شنو الحركة هاديقاله اليباني حتى تيكواندو,,, المهم امشي الرجباني اتمرن و جياتعاركو مرة تانية ,, اليباني اضرب الرجباني ارقد في المستشفى ثلاثايام ,, بعدها جاه قاله شنو الحركة الجديدة ,, قاله اليباني حتى هياكاراتي ,, امشي اتمرن الرجباني و جي .. اتعاركو مرة ثالثة,, الرجبانياضرب اليباني رقده في العناية ثلاث شهور .. بعدها جي اليباني قاله مااتقوليش شنو الضربة هادي... قاله هادي لا تيكواندو لا كاراتي ,, حتى هواكـــريك هونداي",Libya
الشرطي يسأل في السارق بربّي كيفاش نحّيت السطوش وهو في جيب الفيستة متاع الراجل و مسكّر من الداخل بسلسلة؟ قالو برجوليّة آنا ما نعطيش دروس بلّوشي .,
هادا واحد طاح فالدرجة ديال الباب مشا عند الطبيب قلبوا وعطاه بومادا قالوا دهن البلاصة اللي طحتي عليها مشا هو مسكين دهن الدرجة.,Morocco
سولوا واحد الفار: علاش عزيزين عليك البنات؟ ڭال ليهم: حتى واحد ما كيدير ليا اعتبار من غيرهم. غير كيشوفوني كيغوتوا، حسيت براسي بحال مهند.,Morocco
وحدة غبية ماشية في الشارع وشايلة في إيدها كيس سكر شافت قشرة موز واقعة على الأرض فكرت شوي، وقالت إذا مشيت والسكر في إيدي بطيح أنا والسكر على الأرض، فراحت حطت كيس السكر على الأرض، واتزحلقت على قشرة الموز، ورجعت مرة ثانية اخدت كيس السكر ومشت.,Tunisia
مرة واحد بيشتكي من الديدان اللي ف بطنه داخ عند كل الدكاترة محدش عرف يعالجه  اخر حاجة قالوله فيه شيخ بيشفي من كل الامراض راحله واشتكي له حالته قال له مشكلتك بسيطة جدا تروح عند محل بيبيع بطيخ وتشتري بطيخة حمرة وكبيرة تقطع راسها وتقعد عليها بيقوم رئيس الديدان بينزل ويلحس منها شوية ف هيلاقيها حلوة هيقول للديدان شباب انزلوا قام رايح صاحبنا واشتري اكبر بطيخة حمرا وقعد عليها نزل رئيس الديدان ولحس منها شوية ولقاها حلوة قال لهم شباب طلعوها.,Egypt
واحد سخي بزاف تحرقات ليه دارو ملي جاو البومبية قال ليهم والله يما تحطو ايديكم فشي حاجة قبل ما تشربو القهوة.,Morocco
فيه غبي دخل البڨالة عشان يشتري ثلج ، سأل البڨال ڨالو : عندكم ثلج يا الطيب ؟ ڨال راعي البقالة : فيه ، رد عليه الغبي : طيب هو بارد.,
واحد تهاو شت حرمته مع الشغالة . حط كل واحدة في بيت.,
كسول حشاش كان في يده مجموعة مسامير طاح واحد منهم قام رمى الباقيين.. وقال جيبوه,Libya
عسيري يدلع مرته .قالها كام وزنش؟..قالت: أربعين.قال: يا حليلش نفس مقاس نعالي.,Saudi
محشش يطلي الجدار قالوا له حط تحت قدمك جريدة قال لا عادي اطول الجدار.,Yemen
في إحدى الشركات اتصل موظف على تليفون مديره بالغلط و قال له: جيبلي جاي يا ارعن واذا اتأخرت عليه انعل أبو اللي عينك بالشركةرد عليه المدير: أنت تعرف ويامن دتحجي؟قال الموظف: لأقال له: أنا مدير الشركة يا حيوانرد عليه الموظف: وأنت تعرف منو اني ؟قال المدير: لأرد عليه الحمد لله ...... وسد التلفون بوجه هههههههههههههههه,Libya
وحدة قبل مـــا تسافر قالت لراجاليةا اتواليةالي بالقطوسة متاعي كـــلمتو بعــد مـــا سافرت باش تسألو شاليةااليةا ، قااليةا : مـــاتت حيث اليوم ولات تبكي و قاتلو حرام علــىك علاش هكا تصدمـــني مـــاو قلي حيث اليوم راهي تلعب فوق السطح و غدوا قلي طاحت و تجرحت و بعــد غدوا غدوا قلي راهي مـــاتت ..ربي يسامحك المهم شاليةال امي ؟ قااليةا : تلعب فوق السطح.,Tunisia
راح زهراني حق ساحر قاله أبيك تخلي الناس ما تقدر تستغنى عني، سواه فوطه.,Qatar
غبي سأل صحبه في رأيك عيد الفطر هيوافق يوم الخميس فرد عليه إذا ضغطنا عليه أكيد يوافق طبعا. سامحني يارب نكت تجيب شلل اطفال.,Yemen
محشش يسأل محشش زيه لو صحيت من النوم، ولقيت حالك ميت ويش راح تسوي، قاله والله لأنهبل.,Yemen
واحد السبيطار ديال الحماق خرجوهم لشانطي باش يشوفوا شكون اللي دار العقل قالوا ليهم للي تلقا لشي طونوبيل نعطيوه طريف ديال ماروخا كلشي كيتلقا لطونوبيلات و كيتشتت واحد بقا كيروغ على الطونوبيلات قالوا هدا مول العقل سولوه علاش كيروغ عليهم قاليهم كنتسنا شي رموك باش ندي باكيا.,Morocco
"هادي وحدا كاتشكي على صاحبتها كاتقولها : أنا راجلي كينسا بزاف نهار كينسا السوارت ديال الطوموبيل ونهار كينسى السوارت ديال الدار , اواه بزاف هادشي . ردات صاحبتها قالتلها : ماشتيش راجلى أنا شي مرات تيقولى : نسيت فين شفتك واقيلا تلاقينا ف شي بلاصا ؟.",Morocco
واحد غبي شد علبة مسامر وطاح منهم مسمار قلو يا ولدي أرجع يرحم بوك ارجع، المسمار محبش يرجع، كب علبة المسامير كلها وقال، جيبوووووووووووووه اليوم نقتله.,Tunisia
دجاجة زهرانية انتحرت، وجدوا بجانبها ورقة مكتوب بها يا ليت ماجي تنفعكم.,Saudi
محشش ركبته الهيئه الجيب قالهم بالله سوق الفيصليه .,Saudi
واحدة بتقول لخطيبها أنت ممكن تحب بعدي؟ قال لها: لا طبعًا أنت كرهتيني في الستات كلها.,
واحد المكلخ سول صاحبو : بغيت نبيع الطوموبيل ديالي 205 بشي ثمن غالي، أش ندير؟؟ قال ليه صاحبو : مسح ديك 205 و كتب مرسيدس و لا بي ام دازت مدة، سوله صاحبو : إيوا، بعتي الطوموبيل ؟؟ قال ليه المكلخ : واش تسطيتي؟ كاين شي واحد كيبيع البي ام ؟؟!!.,Morocco
مره واحد مهبول يسأل في واحد مهبول قلو ياخي ليوم سبت ولا الاحد قلو الاثنين قلو كيفاش جايين مع بعضهم.,Tunisia
مرة واحد بلع سكينه  انجرحت مشاعره,Libya
ديك قال لدجاجه: يا ضعيفه يأخذون بيضك و انتي سآكته” قالت له: على الأقل أحسن من اللي يأذن و ل ايصلي.,Saudi
كسلانين نظموا جدول مباريات للدوري فحطوا أول يوم اجازة.,
أعطاه خمسين عود كسرهم بسهولة..,Qatar
هادا واحد خينا مبوق مع راسو وجاه البرد بزاف ملي شعل العافية ودفى مزيان عجبو الحال وهو يقول الله لهلا يحرمنا منها لا دنيا ولا آخرة.,Morocco
فما واحد حب يبني مستقبله ياخي مالقاش سيمان.,Tunisia
"بلد سكانها رقاق ” ضعاف ” المجاعة بزاف ثم ,دارت حرب مع الماريكان بصح في كل المعارك كانت هذي الدولة تاع المجاعة تربح , جورج بوش صقصا جنودو العلوج وعلاش ديما تخسروا مع الشعب الجيعان والضعيف ديما ؟ جاوبو واحد من الضباط : كي نطلقو عليهم النار يتخباو ورا الكابوس .",
مدرس صعيدي كل طلابه بتقول الجيم دال، لما سألوه، قالهم مش عارف ما هو ده اللي مدنني.,Egypt
واحد الطيارة كتهز 100واحد جاو ركبو فيها103 واحدزايدين تلاتةقالو ليهم خاس تلاتة يتلاوحو ختارو واحد فرنسوي وجزائري و مغربي.جا الفرنسوي يتلاح وهو يقولعاشfrancois oland..جا الجزائري يتلاح وهو يقولعاش بوتفليقة جا المغربي يتلاح وهو يقول عاش محمد السادس وهو يلاوح هداك لي حداه,
سكران ماسك الفرخة بتاعته، قاعد يضرب فيها يضرب فيها ويقولها: كل يوم بيض بيض مافيش جبنه.,
في فيل تزوج نملة ماذا حصلوا ؟؟ جابو فيل يمشي على الحائط.,Yemen
رجل قروي ركب تاكسي خلي زوجته تركب جنب السواق علشان ما ينظر لها من المراية.,Saudi
كالعادة ليل وحنين وأشتياق وحب وأنا جالس أرسل نكت,Saudi
واحدة قاعدة تضحك مثل الهبلة سالوها مالك ؟ قالت صاحبتى سرقت رقم حبيبى . قالولها طيب و علاش ركى تضحكى هاك . قالتلهم راها فى اسبوع تبعت رسايل حب لاخوها .,Tunisia
