text,label
"في ثلاث طلبة عندهم امتحانات ,, و هما سينسة مش قارين شيقالو انخشو على البركة و خلاص و اي واحد يعرف حاجة ايقول للثانيالهم جاهم سؤال : كــم عدد ارجل النعجة ,, ما عرفوش ,, اثنين سلمووراقيهم و واحد اقعد ,, بعد ما تم الوقت ,, قالوله علاش ما قلتناش كمعدد ارجل النعجــــــة,,, قاللهم و الله ما فيها كيف المراقب كان حنبيما اقدرتــــش انطلعها النعـــــجة",not_joke
في مرة اثنين صحاب كدابين قوي قاعدين أمام الأهرامات، الأول قال للثاني: تعرف الهرم ده أمي هي اللي بانيته، فالتاني قاله: تعرف البحر الميت؟ قاله آه، قاله أخواتي هما اللي قتلوه.,joke
مرة فيل حب يتقدم إلى نملة، ولكن النملة رفضت وقالت له أنت بزلومة.,joke
مشى خياط في حتة مقطوعة قام مخيطها.,not_joke
قراوي دخل في شركة يسئل عن المدير ؟ قالوا المدير العام قال: لا مدير هالسنة,not_joke
هدا واحدمول الطاكسي، صباطو خانز، سولو الكليان ديالو، شحال من حصان في الموطور ديال الطاكسي، قال ليه: عشرة ديال الخيل، جاوبوالكليان : يمكن مات ليك شي واحد منهم .,joke
قالك واحد نــارفو بزاف (مقلق) يحكي مع مرتو :اقاللها: نحكيلك حكاية صراتلي اليوم، لكن من كـــثر ماهي غريبة عارفك ماكيـــش راح تصدّقيني و علابالي راح تقولولي كذّاب! لكن آنا مانيش كذاب! إنت الكذابة، إنت و اهلك و اهل والديك! يالّي ماكش متربية و ما تحشميــــش و اهلك ما ربّاوكش!!.. و الغلطة فيّا آنا عاملّك قيمة و قدر و نحكي معاك!!!. تعرفــي كيفاه؟.. إنت طالق .,not_joke
ايه هي قمة الصبر؟؟ انك تستنى تشوف أليسا على قناة إقرأ,not_joke
وحده حلمت إن محشش يلحقها قالت له: وش تبي مني؟ قال المحشش لها: مدري عنك انتي اللي تحلمين.,joke
التوانسة من كثر البخل يسلموا على بعضهم بالحواجب .. إي هكاكة كيما عملت إنت توّه بالضبط.,joke
فار غادي سمع عرس دخل ليه لقا عرس ديال المشاش بات لعروسة شدو وقال لجوق غنيو ليه يازربان على عمرو.,joke
معلمه تشرح لطالبات الصف الثالث الابتدائي عن وسائل الاتصال الحديثة ، مثل الهاتف و البريد الجوي و الفاكس ، فرفعت احدى الطالبات البدويات الصغيرات يدها و قالت : أبلة حنا عندنا فاكس في البيت ، فشجعتها المعلمة على إكمال حديثها وقالت : وكيف تستخدمونه ؟ فقالت الطفلة : ندهن به ظهر ابويه .. ههههههه مهوب فكس يا خبلة .,joke
اثنين سودانيه ساكنين في أوضه ، اتحرقت اللمبه راحو جابو لمبه جديده واتخاصمو كل واحد يقول للتاني انت ركبها، أخيرا اتفقو عصمان يطلع على اكتاف عوض ويركب اللمبه ، طلععصمان مسك اللمبه بإيده وقال : ياعوض دور !!!!!!!!!!!!,not_joke
غبي ولدت زوجته بعد شهرمن الزواج قالوله كيف كذا قال لاحول بدينا بالحسد,joke
قالك واحد كل يوم يريح في القهوة ، وكل يوم تجوز عليه وحدة يشوف معاها وتشوف معاه ، بقاو على هذي الحال عام ، وحد النهار شافها مع واحد راح ليها قالها اللي بيناتنا أنسايه  .,joke
مرة فرخة انتحرت كتبت في وصيتها خلي ماجي تنفعكم .,joke
مدرس سأل طالب تفتكر إيه الحاجة اللي مش بتذوب في المية ؟ قال له السمك.,joke
صدم زهراني سيدة بسيارته، قالت له أنت ماشفتنى، حكى لها شفتك بس مدرى وين.,joke
صرصار طلع من الخلاط يقول أول وآخر مرة أروح الملاهي.,joke
قروي تعين في مصلحة المياه داوم أول يوم بسروال سباحة.,not_joke
واحد المعلم سول واحد التلميد، قال ليه: أش بغيتي تكون فاش تكبر؟ ، قال ليه التلميد: بغيت نكون ولد الحرام ، قال ليه المعلم: علاش أولدي؟ ، قال ليه التلميد: حيت بابا فاش كيشوف شي حد عندو طوموبيل واعرة كيقول ليه: ولد الحراااااام.,joke
أحلى شيء تفرح بيه البنات في رمضان إنه المواعين ما تتكاثر في النهار.,joke
كان في مره رجل من ذمار راح عدن وزوجته طلبت منه حلاوة، ولما رجع جاب لها حلاوة واقراص بخور، وفي ليلة جلسوا الاثنين مع بعض وسألها وين البخور يا مرة؟ قومي بخري عتوقع ليله حلوة، قالت له: اين بخور قد اكلتهم، قال لها: اكلتي الحلاوة والبخور! قالت له: ايوة قال لها: هيا افسي نصلي على النبي.,joke
ضابط المرور بيحقق في حادث.. سأل الأول فرد.. يا بيه أنا أديته كلاكس.. وأديته أنوار وصرخت فيه علشان يبعد ومفيش فايدة سأل الثاني، فرد.. يا بيه أنا أعمل إيه؟ أنا قاعد في الكشك بتاعي.,not_joke
طبيب فحص المريض، وقال له عندك فيروز في الكبد، قال له افحص مرة ثانية محتملاً تلاقين أصالة أيضًا.,joke
هادي واحد الدجاجة دصر عليها واحد الثعلب مشات عند راجلها الفروج قالت ليه ان الثعلب دصر عليها ما عجبوش الحال قالها هاني غادي نفرعو و نوريه الشغال . منين كان راجع شافتو مريش قالتيه مالك الراجل فين الريش ديالك قالها انا جبدت عليه الجاكيتة و هو يهرب .,joke
واحد فشار بيحكي مغامراته لصاحبه الغلسالفشار: كنت ماشي مره في الصحرا طلع عليا اسد فضلت اجري اجري لغايه ما لقيت عماره طلعت فيهاالغلس: يا كداب هو في الصحرا في عمارهالفشار: اه اسف فضلت اجري اجري لغاية ما لقيت شجره طلعت فوقهاالغلس: قال له يا كداب هو في الصحرا في شجرهالفشار: اه اسف فضلت اجري اجري لغايه ما لقيت جراج دخلت فيهالغلس: يا كداب هو في جراج في الصحراالفشار: فضلت اجري اجري لغاية ما أكلني ارتحت.,not_joke
مرة حداد تحمم صدا,not_joke
14- سوداني شاف أسد قال : عليك الله ما تاكلني قال الأسد : أصلا الدكتور مانعني من المشاوي,not_joke
الأم  تسأل ابنها : حبيبي هل البيضة مذكر ام مؤنث؟ أجابت : نصبر حتى تفقس اذا فيها ديك فهي مذكر واذا فيها دجاجة فهي مؤنث.,joke
واحد البنت كانت غادية ف الطريق، شوية وقف عليها واحد خينا، عجباتو، قال ليها: عطيني التلفون ديالك، البنت يصحابها شفار، رمات ليه البورطابل و مشات تجري.,joke
ﺍﻻﺳﺘﺎﺫ : ﺷﻜﻮﻥ ﻟﻌﻨﺪﻭ ﺳﺘﻴﻠﻮ ﺃﺣﻤـﺮ ؟ هادا واحد الولد ما مشاش للمدرسة. كان جدو كيطل من الشرجم، وبان ليه المعلم جاي لعندهوم للدار، وهو يمشي يجري عند الدري قال ليه: تخبى تخبى، المعلم جا يسول عليك. وهو يقول ليه الدري: وا تخبى نتا أجدي، راه قلت ليه جدي مات وجا يعزينا فيك.,joke
واحد مرة صدره ضاق عليه ام عطاه لأخوه الأصغر منه.,joke
ذماري اشترى روتي فرنسي وفي طريقه الى بيته في القريه سأله احد جيرانه  ..ايش اللي بيدك ؟  اجاب ..هذا روتي فرنسي ^s^  سأله الجار : على ايش بتاكله؟  اجاب الذماري :  اكله على ملوجة  هههههههههههههههههههههههههه,joke
